URL,Text Content
https://nhp.com.au/product/TAS102H8001A,"IME TAS102 Solid Core CT Horizontal 800A/1A 102 x 38mm 10VA Class 1, 8VA Class 0.51300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementCurrent Transformers and TransducersIME Solid Core Current TransformersCurrent Transformers and Transducers1 / 4IMEIME TAS102 Solid Core CT Horizontal 800A/1A 102 x 38mm 10VA Class 1, 8VA Class 0.5Item No. TAS102H8001AProduct Range: Solid Core CTDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Current transformerElectricalPrimary rated current800 ASecondary rated current1 ARated operating frequency47-63 HzMax. operating voltage (Umax)0.72 VRated short time thermal current Ith (x primary current)48 kARated continuous thermal current Icth (x primary current)48 kAAccuracy class0.5Insulation class (IEC 61869-1, 61869-2)BRated burden, class 0.58 VAView More (4)ConstructionCurrent transformer typeSolid coreMaterial housingPolycarbonate (PC)ModelAttachable current transformerWith shock protectionYesSnap mountingYesSecondary connectionScrew connectionNumber of primary inputs1EnvironmentStorage temperature-40-85 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience"
https://nhp.com.au/product/TAS102H8005A,"IME TAS102 Solid Core CT Horizontal 800A/5A 102 x 38mm 10VA Class 1, 8VA Class 0.51300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementCurrent Transformers and TransducersIME Solid Core Current TransformersCurrent Transformers and Transducers1 / 4IMEIME TAS102 Solid Core CT Horizontal 800A/5A 102 x 38mm 10VA Class 1, 8VA Class 0.5Item No. TAS102H8005AProduct Range: Solid Core CTDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Current transformerElectricalPrimary rated current800 ASecondary rated current5 ARated operating frequency47-63 HzMax. operating voltage (Umax)0.72 VRated short time thermal current Ith (x primary current)48 kARated continuous thermal current Icth (x primary current)48 kAAccuracy class0.5Insulation class (IEC 61869-1, 61869-2)BRated burden, class 0.58 VAView More (4)ConstructionCurrent transformer typeSolid coreMaterial housingPolycarbonate (PC)ModelAttachable current transformerWith shock protectionYesSnap mountingYesSecondary connectionScrew connectionNumber of primary inputs1EnvironmentStorage temperature-40-85 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience"
https://nhp.com.au/product/TAS12720005A,"IME TAS127 Solid Core Current Transformer 2000A/5A 127 x 38mm 20VA Class 1, 15VA Class 0.51300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementCurrent Transformers and TransducersIME Solid Core Current TransformersCurrent Transformers and Transducers1 / 2PhotoDrawingIMEIME TAS127 Solid Core Current Transformer 2000A/5A 127 x 38mm 20VA Class 1, 15VA Class 0.5Item No. TAS12720005AProduct Range: Solid Core CTDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Current transformerElectricalPrimary rated current2000 ASecondary rated current5 AAccuracy class0.5Rated burden, class 0.515 VARated burden, class 120 VAOver current limiting factorFS 5Secondary rated apparent power15 VACalibratedYesConstructionCurrent transformer typeSolid coreModelSingle-phase current converterWith shock protectionYesWith copper railNoSecondary connectionScrew connectionDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience"
https://nhp.com.au/product/TAS127B10001A,"IME TAS127 Solid Core Current Transformer 1000A/1A 127 x 54mm 20VA Class 1, 15VA Class 0.51300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementCurrent Transformers and TransducersIME Solid Core Current TransformersCurrent Transformers and Transducers1 / 5PhotoDrawingIMEIME TAS127 Solid Core Current Transformer 1000A/1A 127 x 54mm 20VA Class 1, 15VA Class 0.5Item No. TAS127B10001AProduct Range: Solid Core CTDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Current transformerElectricalPrimary rated current1000 ASecondary rated current1 ARated operating frequency47-63 HzMax. operating voltage (Umax)0.72 VRated short time thermal current Ith (x primary current)60 kARated continuous thermal current Icth (x primary current)60 kAAccuracy class0.5Insulation class (IEC 61869-1, 61869-2)BSecurity factor5View More (5)ConstructionCurrent transformer typeSolid coreMaterial housingPolycarbonate (PC)ModelAttachable current transformerWith shock protectionYesSnap mountingYesSecondary connectionScrew connectionNumber of primary inputs1EnvironmentStorage temperature-40-85 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience"
https://nhp.com.au/product/TAS127B10001AHZ,"IME TAS127 Solid Core Current Transformer Horizontal 1000A/1A 127 x 54mm 20VA Class 1 12VA Class 0.51300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementCurrent Transformers and TransducersIME Solid Core Current TransformersCurrent Transformers and Transducers1 / 5PhotoDrawingIMEIME TAS127 Solid Core Current Transformer Horizontal 1000A/1A 127 x 54mm 20VA Class 1 12VA Class 0.5Item No. TAS127B10001AHZProduct Range: Solid Core CTDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Current transformerElectricalPrimary rated current1000 ASecondary rated current1 ARated operating frequency47-63 HzMax. operating voltage (Umax)0.72 VRated short time thermal current Ith (x primary current)60 kARated continuous thermal current Icth (x primary current)60 kAAccuracy class0.5Insulation class (IEC 61869-1, 61869-2)BSecurity factor5View More (5)ConstructionCurrent transformer typeSolid coreMaterial housingPolycarbonate (PC)ModelAttachable current transformerWith shock protectionYesSnap mountingYesSecondary connectionScrew connectionNumber of primary inputs1EnvironmentStorage temperature-40-85 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience"
https://nhp.com.au/product/TAS127B15001A,"IME TAS127 Solid Core Current Transformer 1500A/1A 127 x 54mm 30VA Class 1, 20VA Class 0.51300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementCurrent Transformers and TransducersIME Solid Core Current TransformersCurrent Transformers and Transducers1 / 5PhotoDrawingIMEIME TAS127 Solid Core Current Transformer 1500A/1A 127 x 54mm 30VA Class 1, 20VA Class 0.5Item No. TAS127B15001AProduct Range: Solid Core CTDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Current transformerElectricalPrimary rated current1500 ASecondary rated current1 ARated operating frequency47-63 HzMax. operating voltage (Umax)0.72 VRated short time thermal current Ith (x primary current)90 kARated continuous thermal current Icth (x primary current)90 kAAccuracy class0.5Insulation class (IEC 61869-1, 61869-2)BSecurity factor5View More (5)ConstructionCurrent transformer typeSolid coreMaterial housingPolycarbonate (PC)ModelAttachable current transformerWith shock protectionYesSnap mountingYesSecondary connectionScrew connectionNumber of primary inputs1EnvironmentStorage temperature-40-85 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812"
https://nhp.com.au/product/TAS127B15005A,"IME TAS127 Solid Core Current Transformer 1500A/5A 127 x 54mm 30VA Class 1, 20VA Class 0.51300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementCurrent Transformers and TransducersIME Solid Core Current TransformersCurrent Transformers and Transducers1 / 5PhotoDrawingIMEIME TAS127 Solid Core Current Transformer 1500A/5A 127 x 54mm 30VA Class 1, 20VA Class 0.5Item No. TAS127B15005AProduct Range: Solid Core CTDownload product datasheetStock availabilityIn-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Current transformerElectricalPrimary rated current1500 ASecondary rated current5 ARated operating frequency47-63 HzMax. operating voltage (Umax)0.72 VRated short time thermal current Ith (x primary current)90 kARated continuous thermal current Icth (x primary current)90 kAAccuracy class0.5Insulation class (IEC 61869-1, 61869-2)BSecurity factor5View More (6)ConstructionCurrent transformer typeSolid coreMaterial housingPolycarbonate (PC)ModelThrough-feed current converterWith shock protectionYesSnap mountingNoSecondary connectionScrew connectionNumber of primary inputs1EnvironmentStorage temperature-40-85 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812"
https://nhp.com.au/product/TAS127B16005A,"IME TAS127 Solid Core Current Transformer 1600A/5A 127 x 54mm 30VA Class 1, 20VA Class 0.51300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementCurrent Transformers and TransducersIME Solid Core Current TransformersCurrent Transformers and Transducers1 / 5PhotoDrawingIMEIME TAS127 Solid Core Current Transformer 1600A/5A 127 x 54mm 30VA Class 1, 20VA Class 0.5Item No. TAS127B16005AProduct Range: Solid Core CTDownload product datasheetStock availabilityIn-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Current transformerElectricalPrimary rated current1600 ASecondary rated current5 ARated operating frequency47-63 HzMax. operating voltage (Umax)0.72 VRated short time thermal current Ith (x primary current)90 kARated continuous thermal current Icth (x primary current)90 kAAccuracy class0.5Insulation class (IEC 61869-1, 61869-2)BSecurity factor5View More (6)ConstructionCurrent transformer typeSolid coreMaterial housingPolycarbonate (PC)ModelThrough-feed current converterWith shock protectionYesSnap mountingNoSecondary connectionScrew connectionNumber of primary inputs1EnvironmentStorage temperature-40-85 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812"
https://nhp.com.au/product/TAS127B20001A,"IME TAS127 Solid Core Current Transformer 2000A/1A 127 x 54mm 30VA Class 1, 25VA Class 0.51300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementCurrent Transformers and TransducersIME Solid Core Current TransformersCurrent Transformers and Transducers1 / 5PhotoDrawingIMEIME TAS127 Solid Core Current Transformer 2000A/1A 127 x 54mm 30VA Class 1, 25VA Class 0.5Item No. TAS127B20001AProduct Range: Solid Core CTDownload product datasheetStock availabilityIn-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Current transformerElectricalPrimary rated current2000 ASecondary rated current1 ARated operating frequency47-63 HzMax. operating voltage (Umax)0.72 VRated short time thermal current Ith (x primary current)90 kARated continuous thermal current Icth (x primary current)90 kAAccuracy class0.5Insulation class (IEC 61869-1, 61869-2)BSecurity factor5View More (5)ConstructionCurrent transformer typeSolid coreMaterial housingPolycarbonate (PC)ModelAttachable current transformerWith shock protectionYesSnap mountingYesSecondary connectionScrew connectionNumber of primary inputs1EnvironmentStorage temperature-40-85 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812"
https://nhp.com.au/product/TAS127B20005A,"IME TAS127 Solid Core Current Transformer 2000A/5A 127 x 54mm 30VA Class 1, 25VA Class 0.51300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementCurrent Transformers and TransducersIME Solid Core Current TransformersCurrent Transformers and Transducers1 / 5PhotoDrawingIMEIME TAS127 Solid Core Current Transformer 2000A/5A 127 x 54mm 30VA Class 1, 25VA Class 0.5Item No. TAS127B20005AProduct Range: Solid Core CTDownload product datasheetStock availabilityIn-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Current transformerElectricalPrimary rated current2000 ASecondary rated current5 ARated operating frequency47-63 HzMax. operating voltage (Umax)0.72 VRated short time thermal current Ith (x primary current)90 kARated continuous thermal current Icth (x primary current)90 kAAccuracy class0.5Insulation class (IEC 61869-1, 61869-2)BSecurity factor5View More (6)ConstructionCurrent transformer typeSolid coreMaterial housingPolycarbonate (PC)ModelThrough-feed current converterWith shock protectionYesSnap mountingNoSecondary connectionScrew connectionNumber of primary inputs1EnvironmentStorage temperature-40-85 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience"
https://nhp.com.au/product/TAS127B25001A,"IME TAS127 Solid Core Current Transformer 2500A/1A 127 x 54mm 50VA Class 1, 30VA Class 0.51300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementCurrent Transformers and TransducersIME Solid Core Current TransformersCurrent Transformers and Transducers1 / 5PhotoDrawingIMEIME TAS127 Solid Core Current Transformer 2500A/1A 127 x 54mm 50VA Class 1, 30VA Class 0.5Item No. TAS127B25001AProduct Range: Solid Core CTDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Current transformerElectricalPrimary rated current2500 ASecondary rated current1 ARated operating frequency47-63 HzMax. operating voltage (Umax)0.72 VRated short time thermal current Ith (x primary current)90 kARated continuous thermal current Icth (x primary current)90 kAAccuracy class0.5Insulation class (IEC 61869-1, 61869-2)BSecurity factor5View More (5)ConstructionCurrent transformer typeSolid coreMaterial housingPolycarbonate (PC)ModelAttachable current transformerWith shock protectionYesSnap mountingYesSecondary connectionScrew connectionNumber of primary inputs1EnvironmentStorage temperature-40-85 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience"
https://nhp.com.au/product/TAS127B25005A,"IME TAS127 Solid Core Current Transformer 2500A/5A 127 x 54mm 50VA Class 1, 30VA Class 0.51300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementCurrent Transformers and TransducersIME Solid Core Current TransformersCurrent Transformers and Transducers1 / 5PhotoDrawingIMEIME TAS127 Solid Core Current Transformer 2500A/5A 127 x 54mm 50VA Class 1, 30VA Class 0.5Item No. TAS127B25005AProduct Range: Solid Core CTDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Current transformerElectricalPrimary rated current2500 ASecondary rated current5 ARated operating frequency47-63 HzMax. operating voltage (Umax)0.72 VRated short time thermal current Ith (x primary current)90 kARated continuous thermal current Icth (x primary current)90 kAAccuracy class0.5Insulation class (IEC 61869-1, 61869-2)BSecurity factor5View More (6)ConstructionCurrent transformer typeSolid coreMaterial housingPolycarbonate (PC)ModelThrough-feed current converterWith shock protectionYesSnap mountingNoSecondary connectionScrew connectionNumber of primary inputs1EnvironmentStorage temperature-40-85 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience"
https://nhp.com.au/product/TAS127B30001A,"IME TAS127 Solid Core Current Transformer 3000A/1A 127 x 54mm 50VA Class 1, 30VA Class 0.51300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementCurrent Transformers and TransducersIME Solid Core Current TransformersCurrent Transformers and Transducers1 / 5PhotoDrawingIMEIME TAS127 Solid Core Current Transformer 3000A/1A 127 x 54mm 50VA Class 1, 30VA Class 0.5Item No. TAS127B30001AProduct Range: Solid Core CTDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Current transformerElectricalPrimary rated current3000 ASecondary rated current1 ARated operating frequency47-63 HzMax. operating voltage (Umax)0.72 VRated short time thermal current Ith (x primary current)90 kARated continuous thermal current Icth (x primary current)90 kAAccuracy class0.5Insulation class (IEC 61869-1, 61869-2)BSecurity factor5View More (5)ConstructionCurrent transformer typeSolid coreMaterial housingPolycarbonate (PC)ModelAttachable current transformerWith shock protectionYesSnap mountingYesSecondary connectionScrew connectionNumber of primary inputs1EnvironmentStorage temperature-40-85 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience"
https://nhp.com.au/product/TAS127B30005A,"IME TAS127 Solid Core Current Transformer 3000A/5A 127 x 54mm 50VA Class 1, 30VA Class 0.51300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementCurrent Transformers and TransducersIME Solid Core Current TransformersCurrent Transformers and Transducers1 / 5PhotoDrawingIMEIME TAS127 Solid Core Current Transformer 3000A/5A 127 x 54mm 50VA Class 1, 30VA Class 0.5Item No. TAS127B30005AProduct Range: Solid Core CTDownload product datasheetStock availabilityIn-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Current transformerElectricalPrimary rated current3000 ASecondary rated current5 ARated operating frequency47-63 HzMax. operating voltage (Umax)0.72 VRated short time thermal current Ith (x primary current)90 kARated continuous thermal current Icth (x primary current)90 kAAccuracy class0.5Insulation class (IEC 61869-1, 61869-2)BSecurity factor5View More (6)ConstructionCurrent transformer typeSolid coreMaterial housingPolycarbonate (PC)ModelThrough-feed current converterWith shock protectionYesSnap mountingNoSecondary connectionScrew connectionNumber of primary inputs1EnvironmentStorage temperature-40-85 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience"
https://nhp.com.au/product/TAS127B40001A,"IME TAS127 Solid Core Current Transformer 4000A/1A 127 x 54mm 50VA Class 1, 30VA Class 0.51300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementCurrent Transformers and TransducersIME Solid Core Current TransformersCurrent Transformers and Transducers1 / 5PhotoDrawingIMEIME TAS127 Solid Core Current Transformer 4000A/1A 127 x 54mm 50VA Class 1, 30VA Class 0.5Item No. TAS127B40001AProduct Range: Solid Core CTDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Current transformerElectricalPrimary rated current4000 ASecondary rated current1 ARated operating frequency47-63 HzMax. operating voltage (Umax)0.72 VRated short time thermal current Ith (x primary current)90 kARated continuous thermal current Icth (x primary current)90 kAAccuracy class0.5Insulation class (IEC 61869-1, 61869-2)BSecurity factor5View More (5)ConstructionCurrent transformer typeSolid coreMaterial housingPolycarbonate (PC)ModelAttachable current transformerWith shock protectionYesSnap mountingYesSecondary connectionScrew connectionNumber of primary inputs1EnvironmentStorage temperature-40-85 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience"
https://nhp.com.au/product/TAS127B40005A,"IME TAS127 Solid Core Current Transformer 4000A/5A 127 x 54mm 50VA Class 1, 30VA Class 0.51300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementCurrent Transformers and TransducersIME Solid Core Current TransformersCurrent Transformers and Transducers1 / 5PhotoDrawingIMEIME TAS127 Solid Core Current Transformer 4000A/5A 127 x 54mm 50VA Class 1, 30VA Class 0.5Item No. TAS127B40005AProduct Range: Solid Core CTDownload product datasheetStock availabilityIn-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Current transformerElectricalPrimary rated current4000 ASecondary rated current5 ARated operating frequency47-63 HzMax. operating voltage (Umax)0.72 VRated short time thermal current Ith (x primary current)90 kARated continuous thermal current Icth (x primary current)90 kAAccuracy class0.5Insulation class (IEC 61869-1, 61869-2)BSecurity factor5View More (6)ConstructionCurrent transformer typeSolid coreMaterial housingPolycarbonate (PC)ModelThrough-feed current converterWith shock protectionYesSnap mountingNoSecondary connectionScrew connectionNumber of primary inputs1EnvironmentStorage temperature-40-85 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience"
https://nhp.com.au/product/TAS127BH15005A,"IME TAS127 Solid Core Current Transformer Horizontal 1500A/1A 102 x 54mm 30A Class 1 30VA Class 0.51300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityPower QualityPower Factor CorrectionDelta Static Var Generator (SVG) Floor Standing SystemsPower Factor Correction1 / 1IMEIME TAS127 Solid Core Current Transformer Horizontal 1500A/1A 102 x 54mm 30A Class 1 30VA Class 0.5Item No. TAS127BH15005AProduct Range: SVG Floor StandingDownload product datasheetStock availabilityIn-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Current transformerElectricalPrimary rated current1500 ASecondary rated current5 ARated operating frequency47-63 HzMax. operating voltage (Umax)0.72 VRated short time thermal current Ith (x primary current)90 kARated continuous thermal current Icth (x primary current)90 kAAccuracy class0.5Insulation class (IEC 61869-1, 61869-2)BSecurity factor5View More (5)ConstructionCurrent transformer typeSolid coreMaterial housingPolycarbonate (PC)ModelAttachable current transformerWith shock protectionYesSnap mountingYesSecondary connectionScrew connectionNumber of primary inputs1EnvironmentStorage temperature-40-85 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience"
https://nhp.com.au/product/TAS127BH16001A,"IME TAS127 Solid Core Current Transformer Horizontal 1600A/1A 127 x 54mm 30VA Class 1 20VA Class 0.51300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementCurrent Transformers and TransducersIME Solid Core Current TransformersCurrent Transformers and Transducers1 / 5PhotoDrawingIMEIME TAS127 Solid Core Current Transformer Horizontal 1600A/1A 127 x 54mm 30VA Class 1 20VA Class 0.5Item No. TAS127BH16001AProduct Range: Solid Core CTDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Current transformerElectricalPrimary rated current1600 ASecondary rated current1 ARated operating frequency47-63 HzMax. operating voltage (Umax)0.72 VRated short time thermal current Ith (x primary current)90 kARated continuous thermal current Icth (x primary current)90 kAAccuracy class0.5Insulation class (IEC 61869-1, 61869-2)BSecurity factor5View More (5)ConstructionCurrent transformer typeSolid coreMaterial housingPolycarbonate (PC)ModelAttachable current transformerWith shock protectionYesSnap mountingYesSecondary connectionScrew connectionNumber of primary inputs1EnvironmentStorage temperature-40-85 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience"
